ID,RaceID,SexID,BaseSection,TextureName_1,TextureName_2,TextureName_3,Flags,VariationIndex,ColorIndex
9255,2,1,3,Character\Orc\Hair00_06.blp,Character\Orc\Female\ScalpLowerHair06_06.blp,Character\Orc\Female\ScalpUpperHair06_06.blp,18,8,6
9256,2,1,3,Character\Orc\Hair00_07.blp,Character\Orc\Female\ScalpLowerHair06_07.blp,Character\Orc\Female\ScalpUpperHair06_07.blp,18,8,7
9257,2,1,3,Character\Orc\Hair00_00.blp,Character\Orc\Female\ScalpLowerHair06_00.blp,Character\Orc\Female\ScalpUpperHair06_00.blp,18,9,0
9258,2,1,3,Character\Orc\Hair00_01.blp,Character\Orc\Female\ScalpLowerHair06_01.blp,Character\Orc\Female\ScalpUpperHair06_01.blp,18,9,1
9259,2,1,3,Character\Orc\Hair00_02.blp,Character\Orc\Female\ScalpLowerHair06_02.blp,Character\Orc\Female\ScalpUpperHair06_02.blp,18,9,2
9260,2,1,3,Character\Orc\Hair00_03.blp,Character\Orc\Female\ScalpLowerHair06_03.blp,Character\Orc\Female\ScalpUpperHair06_03.blp,18,9,3
9261,2,1,3,Character\Orc\Hair00_04.blp,Character\Orc\Female\ScalpLowerHair06_04.blp,Character\Orc\Female\ScalpUpperHair06_04.blp,18,9,4
9262,2,1,3,Character\Orc\Hair00_05.blp,Character\Orc\Female\ScalpLowerHair06_05.blp,Character\Orc\Female\ScalpUpperHair06_05.blp,18,9,5
9263,2,1,3,Character\Orc\Hair00_06.blp,Character\Orc\Female\ScalpLowerHair06_06.blp,Character\Orc\Female\ScalpUpperHair06_06.blp,18,9,6
9264,2,1,3,Character\Orc\Hair00_07.blp,Character\Orc\Female\ScalpLowerHair06_07.blp,Character\Orc\Female\ScalpUpperHair06_07.blp,18,9,7
9265,2,1,3,Character\Orc\Hair00_00.blp,Character\Orc\Female\ScalpLowerHair06_00.blp,Character\Orc\Female\ScalpUpperHair06_00.blp,18,10,0
9266,2,1,3,Character\Orc\Hair00_01.blp,Character\Orc\Female\ScalpLowerHair06_01.blp,Character\Orc\Female\ScalpUpperHair06_01.blp,18,10,1
9267,2,1,3,Character\Orc\Hair00_02.blp,Character\Orc\Female\ScalpLowerHair06_02.blp,Character\Orc\Female\ScalpUpperHair06_02.blp,18,10,2
9268,2,1,3,Character\Orc\Hair00_03.blp,Character\Orc\Female\ScalpLowerHair06_03.blp,Character\Orc\Female\ScalpUpperHair06_03.blp,18,10,3
9269,2,1,3,Character\Orc\Hair00_04.blp,Character\Orc\Female\ScalpLowerHair06_04.blp,Character\Orc\Female\ScalpUpperHair06_04.blp,18,10,4
9270,2,1,3,Character\Orc\Hair00_05.blp,Character\Orc\Female\ScalpLowerHair06_05.blp,Character\Orc\Female\ScalpUpperHair06_05.blp,18,10,5
9271,2,1,3,Character\Orc\Hair00_06.blp,Character\Orc\Female\ScalpLowerHair06_06.blp,Character\Orc\Female\ScalpUpperHair06_06.blp,18,10,6
9272,2,1,3,Character\Orc\Hair00_07.blp,Character\Orc\Female\ScalpLowerHair06_07.blp,Character\Orc\Female\ScalpUpperHair06_07.blp,18,10,7
9273,2,1,3,Character\Orc\Hair00_00.blp,Character\Orc\Female\ScalpLowerHair06_00.blp,Character\Orc\Female\ScalpUpperHair06_00.blp,18,11,0
9274,2,1,3,Character\Orc\Hair00_01.blp,Character\Orc\Female\ScalpLowerHair06_01.blp,Character\Orc\Female\ScalpUpperHair06_01.blp,18,11,1
9275,2,1,3,Character\Orc\Hair00_02.blp,Character\Orc\Female\ScalpLowerHair06_02.blp,Character\Orc\Female\ScalpUpperHair06_02.blp,18,11,2
9276,2,1,3,Character\Orc\Hair00_03.blp,Character\Orc\Female\ScalpLowerHair06_03.blp,Character\Orc\Female\ScalpUpperHair06_03.blp,18,11,3
9277,2,1,3,Character\Orc\Hair00_04.blp,Character\Orc\Female\ScalpLowerHair06_04.blp,Character\Orc\Female\ScalpUpperHair06_04.blp,18,11,4
9278,2,1,3,Character\Orc\Hair00_05.blp,Character\Orc\Female\ScalpLowerHair06_05.blp,Character\Orc\Female\ScalpUpperHair06_05.blp,18,11,5
9279,2,1,3,Character\Orc\Hair00_06.blp,Character\Orc\Female\ScalpLowerHair06_06.blp,Character\Orc\Female\ScalpUpperHair06_06.blp,18,11,6
9280,2,1,3,Character\Orc\Hair00_07.blp,Character\Orc\Female\ScalpLowerHair06_07.blp,Character\Orc\Female\ScalpUpperHair06_07.blp,18,11,7
9289,6,0,3,Character\Tauren\TAURENHORNS_01.blp,,,18,8,0
9290,6,0,3,Character\Tauren\TAURENHORNS_02.blp,,,18,8,1
9291,6,0,3,Character\Tauren\TAURENHORNS_03.blp,,,18,8,2
9292,6,0,3,Character\Tauren\TAURENHORNS_01.blp,,,18,9,0
9293,6,0,3,Character\Tauren\TAURENHORNS_02.blp,,,18,9,1
9294,6,0,3,Character\Tauren\TAURENHORNS_03.blp,,,18,9,2
9295,6,0,3,Character\Tauren\TAURENHORNS_01.blp,,,18,10,0
9296,6,0,3,Character\Tauren\TAURENHORNS_02.blp,,,18,10,1
9297,6,0,3,Character\Tauren\TAURENHORNS_03.blp,,,18,10,2
9298,6,0,3,Character\Tauren\TAURENHORNS_01.blp,,,18,11,0
9299,6,0,3,Character\Tauren\TAURENHORNS_02.blp,,,18,11,1
9300,6,0,3,Character\Tauren\TAURENHORNS_03.blp,,,18,11,2
9301,6,0,3,Character\Tauren\TAURENHORNS_01.blp,,,18,12,0
9302,6,0,3,Character\Tauren\TAURENHORNS_02.blp,,,18,12,1
9303,6,0,3,Character\Tauren\TAURENHORNS_03.blp,,,18,12,2
9304,6,1,3,Character\Tauren\TAURENHORNS_01.blp,,,18,7,0
9305,6,1,3,Character\Tauren\TAURENHORNS_02.blp,,,18,7,1
9306,6,1,3,Character\Tauren\TAURENHORNS_03.blp,,,18,7,2
9307,6,1,3,Character\Tauren\TAURENHORNS_01.blp,,,18,8,0
9308,6,1,3,Character\Tauren\TAURENHORNS_02.blp,,,18,8,1
9309,6,1,3,Character\Tauren\TAURENHORNS_03.blp,,,18,8,2
9310,6,1,3,Character\Tauren\TAURENHORNS_01.blp,,,18,9,0
9311,6,1,3,Character\Tauren\TAURENHORNS_02.blp,,,18,9,1
9312,6,1,3,Character\Tauren\TAURENHORNS_03.blp,,,18,9,2
9313,6,1,3,Character\Tauren\TAURENHORNS_01.blp,,,18,10,0
9314,6,1,3,Character\Tauren\TAURENHORNS_02.blp,,,18,10,1
9315,6,1,3,Character\Tauren\TAURENHORNS_03.blp,,,18,10,2
9316,6,1,3,Character\Tauren\TAURENHORNS_01.blp,,,18,11,0
9317,6,1,3,Character\Tauren\TAURENHORNS_02.blp,,,18,11,1
9318,6,1,3,Character\Tauren\TAURENHORNS_03.blp,,,18,11,2
9319,8,0,3,Character\Troll\Hair00_00.blp,Character\Troll\TrollMaleScalpLowerHair04_00.blp,Character\Troll\TrollMaleScalpUpperHair04_00.blp,18,6,0
9320,8,0,3,Character\Troll\Hair00_01.blp,Character\Troll\TrollMaleScalpLowerHair04_01.blp,Character\Troll\TrollMaleScalpUpperHair04_01.blp,18,6,1
9321,8,0,3,Character\Troll\Hair00_02.blp,Character\Troll\TrollMaleScalpLowerHair04_02.blp,Character\Troll\TrollMaleScalpUpperHair04_02.blp,18,6,2
9322,8,0,3,Character\Troll\Hair00_03.blp,Character\Troll\TrollMaleScalpLowerHair04_03.blp,Character\Troll\TrollMaleScalpUpperHair04_03.blp,18,6,3
9323,8,0,3,Character\Troll\Hair00_04.blp,Character\Troll\TrollMaleScalpLowerHair04_04.blp,Character\Troll\TrollMaleScalpUpperHair04_04.blp,18,6,4
9324,8,0,3,Character\Troll\Hair00_05.blp,Character\Troll\TrollMaleScalpLowerHair04_05.blp,Character\Troll\TrollMaleScalpUpperHair04_05.blp,18,6,5
9325,8,0,3,Character\Troll\Hair00_06.blp,Character\Troll\TrollMaleScalpLowerHair04_06.blp,Character\Troll\TrollMaleScalpUpperHair04_06.blp,18,6,6
9326,8,0,3,Character\Troll\Hair00_07.blp,Character\Troll\TrollMaleScalpLowerHair04_07.blp,Character\Troll\TrollMaleScalpUpperHair04_07.blp,18,6,7
9327,8,0,3,Character\Troll\Hair00_08.blp,Character\Troll\TrollMaleScalpLowerHair04_08.blp,Character\Troll\TrollMaleScalpUpperHair04_08.blp,18,6,8
9328,8,0,3,Character\Troll\Hair00_09.blp,Character\Troll\TrollMaleScalpLowerHair04_09.blp,Character\Troll\TrollMaleScalpUpperHair04_09.blp,18,6,9
9329,8,0,3,Character\Troll\Hair00_00.blp,Character\Troll\TrollMaleScalpLowerHair05_00.blp,Character\Troll\TrollMaleScalpUpperHair05_00.blp,18,7,0
9330,8,0,3,Character\Troll\Hair00_01.blp,Character\Troll\TrollMaleScalpLowerHair05_01.blp,Character\Troll\TrollMaleScalpUpperHair05_01.blp,18,7,1
9331,8,0,3,Character\Troll\Hair00_02.blp,Character\Troll\TrollMaleScalpLowerHair05_02.blp,Character\Troll\TrollMaleScalpUpperHair05_02.blp,18,7,2
9332,8,0,3,Character\Troll\Hair00_03.blp,Character\Troll\TrollMaleScalpLowerHair05_03.blp,Character\Troll\TrollMaleScalpUpperHair05_03.blp,18,7,3
9333,8,0,3,Character\Troll\Hair00_04.blp,Character\Troll\TrollMaleScalpLowerHair05_04.blp,Character\Troll\TrollMaleScalpUpperHair05_04.blp,18,7,4
9334,8,0,3,Character\Troll\Hair00_05.blp,Character\Troll\TrollMaleScalpLowerHair05_05.blp,Character\Troll\TrollMaleScalpUpperHair05_05.blp,18,7,5
9335,8,0,3,Character\Troll\Hair00_06.blp,Character\Troll\TrollMaleScalpLowerHair05_06.blp,Character\Troll\TrollMaleScalpUpperHair05_06.blp,18,7,6
9336,8,0,3,Character\Troll\Hair00_07.blp,Character\Troll\TrollMaleScalpLowerHair05_07.blp,Character\Troll\TrollMaleScalpUpperHair05_07.blp,18,7,7
9337,8,0,3,Character\Troll\Hair00_08.blp,Character\Troll\TrollMaleScalpLowerHair05_08.blp,Character\Troll\TrollMaleScalpUpperHair05_08.blp,18,7,8
9338,8,0,3,Character\Troll\Hair00_09.blp,Character\Troll\TrollMaleScalpLowerHair05_09.blp,Character\Troll\TrollMaleScalpUpperHair05_09.blp,18,7,9
9339,8,0,3,Character\Troll\Hair00_00.blp,Character\Troll\TrollMaleScalpLowerHair06_00.blp,Character\Troll\TrollMaleScalpUpperHair06_00.blp,18,8,0
9340,8,0,3,Character\Troll\Hair00_01.blp,Character\Troll\TrollMaleScalpLowerHair06_01.blp,Character\Troll\TrollMaleScalpUpperHair06_01.blp,18,8,1
9341,8,0,3,Character\Troll\Hair00_02.blp,Character\Troll\TrollMaleScalpLowerHair06_02.blp,Character\Troll\TrollMaleScalpUpperHair06_02.blp,18,8,2
9342,8,0,3,Character\Troll\Hair00_03.blp,Character\Troll\TrollMaleScalpLowerHair06_03.blp,Character\Troll\TrollMaleScalpUpperHair06_03.blp,18,8,3
9343,8,0,3,Character\Troll\Hair00_04.blp,Character\Troll\TrollMaleScalpLowerHair06_04.blp,Character\Troll\TrollMaleScalpUpperHair06_04.blp,18,8,4
9344,8,0,3,Character\Troll\Hair00_05.blp,Character\Troll\TrollMaleScalpLowerHair06_05.blp,Character\Troll\TrollMaleScalpUpperHair06_05.blp,18,8,5
9345,8,0,3,Character\Troll\Hair00_06.blp,Character\Troll\TrollMaleScalpLowerHair06_06.blp,Character\Troll\TrollMaleScalpUpperHair06_06.blp,18,8,6
9346,8,0,3,Character\Troll\Hair00_07.blp,Character\Troll\TrollMaleScalpLowerHair06_07.blp,Character\Troll\TrollMaleScalpUpperHair06_07.blp,18,8,7
9347,8,0,3,Character\Troll\Hair00_08.blp,Character\Troll\TrollMaleScalpLowerHair06_08.blp,Character\Troll\TrollMaleScalpUpperHair06_08.blp,18,8,8
9348,8,0,3,Character\Troll\Hair00_09.blp,Character\Troll\TrollMaleScalpLowerHair06_09.blp,Character\Troll\TrollMaleScalpUpperHair06_09.blp,18,8,9
9349,8,0,3,Character\Troll\Hair00_00.blp,Character\Troll\TrollMaleScalpLowerHair07_00.blp,Character\Troll\TrollMaleScalpUpperHair07_00.blp,18,9,0
9350,8,0,3,Character\Troll\Hair00_01.blp,Character\Troll\TrollMaleScalpLowerHair07_01.blp,Character\Troll\TrollMaleScalpUpperHair07_01.blp,18,9,1
9351,8,0,3,Character\Troll\Hair00_02.blp,Character\Troll\TrollMaleScalpLowerHair07_02.blp,Character\Troll\TrollMaleScalpUpperHair07_02.blp,18,9,2
9352,8,0,3,Character\Troll\Hair00_03.blp,Character\Troll\TrollMaleScalpLowerHair07_03.blp,Character\Troll\TrollMaleScalpUpperHair07_03.blp,18,9,3
9353,8,0,3,Character\Troll\Hair00_04.blp,Character\Troll\TrollMaleScalpLowerHair07_04.blp,Character\Troll\TrollMaleScalpUpperHair07_04.blp,18,9,4
9354,8,0,3,Character\Troll\Hair00_05.blp,Character\Troll\TrollMaleScalpLowerHair07_05.blp,Character\Troll\TrollMaleScalpUpperHair07_05.blp,18,9,5
9355,8,0,3,Character\Troll\Hair00_06.blp,Character\Troll\TrollMaleScalpLowerHair07_06.blp,Character\Troll\TrollMaleScalpUpperHair07_06.blp,18,9,6
9356,8,0,3,Character\Troll\Hair00_07.blp,Character\Troll\TrollMaleScalpLowerHair07_07.blp,Character\Troll\TrollMaleScalpUpperHair07_07.blp,18,9,7
9357,8,0,3,Character\Troll\Hair00_08.blp,Character\Troll\TrollMaleScalpLowerHair07_08.blp,Character\Troll\TrollMaleScalpUpperHair07_08.blp,18,9,8
9358,8,0,3,Character\Troll\Hair00_09.blp,Character\Troll\TrollMaleScalpLowerHair07_09.blp,Character\Troll\TrollMaleScalpUpperHair07_09.blp,18,9,9
9369,8,1,3,Character\Troll\Hair00_00.blp,Character\Troll\ScalpLowerHair04_00.blp,Character\Troll\ScalpUpperHair04_00.blp,18,5,0
9370,8,1,3,Character\Troll\Hair00_01.blp,Character\Troll\ScalpLowerHair04_01.blp,Character\Troll\ScalpUpperHair04_01.blp,18,5,1
9371,8,1,3,Character\Troll\Hair00_02.blp,Character\Troll\ScalpLowerHair04_02.blp,Character\Troll\ScalpUpperHair04_02.blp,18,5,2
9372,8,1,3,Character\Troll\Hair00_03.blp,Character\Troll\ScalpLowerHair04_03.blp,Character\Troll\ScalpUpperHair04_03.blp,18,5,3
9373,8,1,3,Character\Troll\Hair00_04.blp,Character\Troll\ScalpLowerHair04_04.blp,Character\Troll\ScalpUpperHair04_04.blp,18,5,4
9374,8,1,3,Character\Troll\Hair00_05.blp,Character\Troll\ScalpLowerHair04_05.blp,Character\Troll\ScalpUpperHair04_05.blp,18,5,5
9375,8,1,3,Character\Troll\Hair00_06.blp,Character\Troll\ScalpLowerHair04_06.blp,Character\Troll\ScalpUpperHair04_06.blp,18,5,6
9376,8,1,3,Character\Troll\Hair00_07.blp,Character\Troll\ScalpLowerHair04_07.blp,Character\Troll\ScalpUpperHair04_07.blp,18,5,7
9377,8,1,3,Character\Troll\Hair00_08.blp,Character\Troll\ScalpLowerHair04_08.blp,Character\Troll\ScalpUpperHair04_08.blp,18,5,8
9378,8,1,3,Character\Troll\Hair00_09.blp,Character\Troll\ScalpLowerHair04_09.blp,Character\Troll\ScalpUpperHair04_09.blp,18,5,9
9379,8,1,3,Character\Troll\Hair00_00.blp,Character\Troll\ScalpLowerHair02_00.blp,Character\Troll\ScalpUpperHair02_00.blp,18,6,0
9380,8,1,3,Character\Troll\Hair00_01.blp,Character\Troll\ScalpLowerHair02_01.blp,Character\Troll\ScalpUpperHair02_01.blp,18,6,1
9381,8,1,3,Character\Troll\Hair00_02.blp,Character\Troll\ScalpLowerHair02_02.blp,Character\Troll\ScalpUpperHair02_02.blp,18,6,2
9382,8,1,3,Character\Troll\Hair00_03.blp,Character\Troll\ScalpLowerHair02_03.blp,Character\Troll\ScalpUpperHair02_03.blp,18,6,3
9383,8,1,3,Character\Troll\Hair00_04.blp,Character\Troll\ScalpLowerHair02_04.blp,Character\Troll\ScalpUpperHair02_04.blp,18,6,4
9384,8,1,3,Character\Troll\Hair00_05.blp,Character\Troll\ScalpLowerHair02_05.blp,Character\Troll\ScalpUpperHair02_05.blp,18,6,5
9385,8,1,3,Character\Troll\Hair00_06.blp,Character\Troll\ScalpLowerHair02_06.blp,Character\Troll\ScalpUpperHair02_06.blp,18,6,6
9386,8,1,3,Character\Troll\Hair00_07.blp,Character\Troll\ScalpLowerHair02_07.blp,Character\Troll\ScalpUpperHair02_07.blp,18,6,7
9387,8,1,3,Character\Troll\Hair00_08.blp,Character\Troll\ScalpLowerHair02_08.blp,Character\Troll\ScalpUpperHair02_08.blp,18,6,8
9388,8,1,3,Character\Troll\Hair00_09.blp,Character\Troll\ScalpLowerHair02_09.blp,Character\Troll\ScalpUpperHair02_09.blp,18,6,9
9389,8,1,3,Character\Troll\Hair00_00.blp,Character\Troll\ScalpLowerHair07_00.blp,Character\Troll\ScalpUpperHair07_00.blp,18,7,0
9390,8,1,3,Character\Troll\Hair00_01.blp,Character\Troll\ScalpLowerHair07_01.blp,Character\Troll\ScalpUpperHair07_01.blp,18,7,1
9391,8,1,3,Character\Troll\Hair00_02.blp,Character\Troll\ScalpLowerHair07_02.blp,Character\Troll\ScalpUpperHair07_02.blp,18,7,2
9392,8,1,3,Character\Troll\Hair00_03.blp,Character\Troll\ScalpLowerHair07_03.blp,Character\Troll\ScalpUpperHair07_03.blp,18,7,3
9393,8,1,3,Character\Troll\Hair00_04.blp,Character\Troll\ScalpLowerHair07_04.blp,Character\Troll\ScalpUpperHair07_04.blp,18,7,4
9394,8,1,3,Character\Troll\Hair00_05.blp,Character\Troll\ScalpLowerHair07_05.blp,Character\Troll\ScalpUpperHair07_05.blp,18,7,5
9395,8,1,3,Character\Troll\Hair00_06.blp,Character\Troll\ScalpLowerHair07_06.blp,Character\Troll\ScalpUpperHair07_06.blp,18,7,6
9396,8,1,3,Character\Troll\Hair00_07.blp,Character\Troll\ScalpLowerHair07_07.blp,Character\Troll\ScalpUpperHair07_07.blp,18,7,7
9397,8,1,3,Character\Troll\Hair00_08.blp,Character\Troll\ScalpLowerHair07_08.blp,Character\Troll\ScalpUpperHair07_08.blp,18,7,8
9398,8,1,3,Character\Troll\Hair00_09.blp,Character\Troll\ScalpLowerHair07_09.blp,Character\Troll\ScalpUpperHair07_09.blp,18,7,9
9399,8,1,3,Character\Troll\Hair00_00.blp,Character\Troll\ScalpLowerHair02_00.blp,Character\Troll\ScalpUpperHair02_00.blp,18,8,0
9400,8,1,3,Character\Troll\Hair00_01.blp,Character\Troll\ScalpLowerHair02_01.blp,Character\Troll\ScalpUpperHair02_01.blp,18,8,1
9401,8,1,3,Character\Troll\Hair00_02.blp,Character\Troll\ScalpLowerHair02_02.blp,Character\Troll\ScalpUpperHair02_02.blp,18,8,2
9402,8,1,3,Character\Troll\Hair00_03.blp,Character\Troll\ScalpLowerHair02_03.blp,Character\Troll\ScalpUpperHair02_03.blp,18,8,3
9403,8,1,3,Character\Troll\Hair00_04.blp,Character\Troll\ScalpLowerHair02_04.blp,Character\Troll\ScalpUpperHair02_04.blp,18,8,4
9404,8,1,3,Character\Troll\Hair00_05.blp,Character\Troll\ScalpLowerHair02_05.blp,Character\Troll\ScalpUpperHair02_05.blp,18,8,5
9405,8,1,3,Character\Troll\Hair00_06.blp,Character\Troll\ScalpLowerHair02_06.blp,Character\Troll\ScalpUpperHair02_06.blp,18,8,6
9406,8,1,3,Character\Troll\Hair00_07.blp,Character\Troll\ScalpLowerHair02_07.blp,Character\Troll\ScalpUpperHair02_07.blp,18,8,7
9407,8,1,3,Character\Troll\Hair00_08.blp,Character\Troll\ScalpLowerHair02_08.blp,Character\Troll\ScalpUpperHair02_08.blp,18,8,8
9408,8,1,3,Character\Troll\Hair00_09.blp,Character\Troll\ScalpLowerHair02_09.blp,Character\Troll\ScalpUpperHair02_09.blp,18,8,9
9409,8,1,3,Character\Troll\Hair00_00.blp,Character\Troll\ScalpLowerHair02_00.blp,Character\Troll\ScalpUpperHair02_00.blp,18,9,0
9410,8,1,3,Character\Troll\Hair00_01.blp,Character\Troll\ScalpLowerHair02_01.blp,Character\Troll\ScalpUpperHair02_01.blp,18,9,1
9411,8,1,3,Character\Troll\Hair00_02.blp,Character\Troll\ScalpLowerHair02_02.blp,Character\Troll\ScalpUpperHair02_02.blp,18,9,2
9412,8,1,3,Character\Troll\Hair00_03.blp,Character\Troll\ScalpLowerHair02_03.blp,Character\Troll\ScalpUpperHair02_03.blp,18,9,3
9413,8,1,3,Character\Troll\Hair00_04.blp,Character\Troll\ScalpLowerHair02_04.blp,Character\Troll\ScalpUpperHair02_04.blp,18,9,4
9414,8,1,3,Character\Troll\Hair00_05.blp,Character\Troll\ScalpLowerHair02_05.blp,Character\Troll\ScalpUpperHair02_05.blp,18,9,5
9415,8,1,3,Character\Troll\Hair00_06.blp,Character\Troll\ScalpLowerHair02_06.blp,Character\Troll\ScalpUpperHair02_06.blp,18,9,6
9416,8,1,3,Character\Troll\Hair00_07.blp,Character\Troll\ScalpLowerHair02_07.blp,Character\Troll\ScalpUpperHair02_07.blp,18,9,7
9417,8,1,3,Character\Troll\Hair00_08.blp,Character\Troll\ScalpLowerHair02_08.blp,Character\Troll\ScalpUpperHair02_08.blp,18,9,8
9418,8,1,3,Character\Troll\Hair00_09.blp,Character\Troll\ScalpLowerHair02_09.blp,Character\Troll\ScalpUpperHair02_09.blp,18,9,9
9419,5,1,3,Character\Scourge\Hair00_00.blp,Character\Scourge\ScalpLowerHair00_00.blp,Character\Scourge\ScalpUpperHair00_00.blp,18,10,0
9420,5,1,3,Character\Scourge\Hair00_01.blp,Character\Scourge\ScalpLowerHair00_01.blp,Character\Scourge\ScalpUpperHair00_01.blp,18,10,1
9421,5,1,3,Character\Scourge\Hair00_02.blp,Character\Scourge\ScalpLowerHair00_02.blp,Character\Scourge\ScalpUpperHair00_02.blp,18,10,2
9422,5,1,3,Character\Scourge\Hair00_03.blp,Character\Scourge\ScalpLowerHair00_03.blp,Character\Scourge\ScalpUpperHair00_03.blp,18,10,3
9423,5,1,3,Character\Scourge\Hair00_04.blp,Character\Scourge\ScalpLowerHair00_04.blp,Character\Scourge\ScalpUpperHair00_04.blp,18,10,4
9424,5,1,3,Character\Scourge\Hair00_05.blp,Character\Scourge\ScalpLowerHair00_05.blp,Character\Scourge\ScalpUpperHair00_05.blp,18,10,5
9425,5,1,3,Character\Scourge\Hair00_06.blp,Character\Scourge\ScalpLowerHair00_06.blp,Character\Scourge\ScalpUpperHair00_06.blp,18,10,6
9426,5,1,3,Character\Scourge\Hair00_07.blp,Character\Scourge\ScalpLowerHair00_07.blp,Character\Scourge\ScalpUpperHair00_07.blp,18,10,7
9427,5,1,3,Character\Scourge\Hair00_08.blp,Character\Scourge\ScalpLowerHair00_08.blp,Character\Scourge\ScalpUpperHair00_08.blp,18,10,8
9428,5,1,3,Character\Scourge\Hair00_09.blp,Character\Scourge\ScalpLowerHair00_09.blp,Character\Scourge\ScalpUpperHair00_09.blp,18,10,9
9429,5,1,3,Character\Scourge\Hair00_00.blp,Character\Scourge\ScalpLowerHair00_00.blp,Character\Scourge\ScalpUpperHair00_00.blp,18,11,0
9430,5,1,3,Character\Scourge\Hair00_01.blp,Character\Scourge\ScalpLowerHair00_01.blp,Character\Scourge\ScalpUpperHair00_01.blp,18,11,1
9431,5,1,3,Character\Scourge\Hair00_02.blp,Character\Scourge\ScalpLowerHair00_02.blp,Character\Scourge\ScalpUpperHair00_02.blp,18,11,2
9432,5,1,3,Character\Scourge\Hair00_03.blp,Character\Scourge\ScalpLowerHair00_03.blp,Character\Scourge\ScalpUpperHair00_03.blp,18,11,3
9433,5,1,3,Character\Scourge\Hair00_04.blp,Character\Scourge\ScalpLowerHair00_04.blp,Character\Scourge\ScalpUpperHair00_04.blp,18,11,4
9434,5,1,3,Character\Scourge\Hair00_05.blp,Character\Scourge\ScalpLowerHair00_05.blp,Character\Scourge\ScalpUpperHair00_05.blp,18,11,5
9435,5,1,3,Character\Scourge\Hair00_06.blp,Character\Scourge\ScalpLowerHair00_06.blp,Character\Scourge\ScalpUpperHair00_06.blp,18,11,6
9436,5,1,3,Character\Scourge\Hair00_07.blp,Character\Scourge\ScalpLowerHair00_07.blp,Character\Scourge\ScalpUpperHair00_07.blp,18,11,7
9437,5,1,3,Character\Scourge\Hair00_08.blp,Character\Scourge\ScalpLowerHair00_08.blp,Character\Scourge\ScalpUpperHair00_08.blp,18,11,8
9438,5,1,3,Character\Scourge\Hair00_09.blp,Character\Scourge\ScalpLowerHair00_09.blp,Character\Scourge\ScalpUpperHair00_09.blp,18,11,9
9439,5,1,3,Character\Scourge\Hair00_00.blp,Character\Scourge\ScalpLowerHair00_00.blp,Character\Scourge\ScalpUpperHair00_00.blp,18,12,0
9440,5,1,3,Character\Scourge\Hair00_01.blp,Character\Scourge\ScalpLowerHair00_01.blp,Character\Scourge\ScalpUpperHair00_01.blp,18,12,1
9441,5,1,3,Character\Scourge\Hair00_02.blp,Character\Scourge\ScalpLowerHair00_02.blp,Character\Scourge\ScalpUpperHair00_02.blp,18,12,2
9442,5,1,3,Character\Scourge\Hair00_03.blp,Character\Scourge\ScalpLowerHair00_03.blp,Character\Scourge\ScalpUpperHair00_03.blp,18,12,3
9443,5,1,3,Character\Scourge\Hair00_04.blp,Character\Scourge\ScalpLowerHair00_04.blp,Character\Scourge\ScalpUpperHair00_04.blp,18,12,4
9444,5,1,3,Character\Scourge\Hair00_05.blp,Character\Scourge\ScalpLowerHair00_05.blp,Character\Scourge\ScalpUpperHair00_05.blp,18,12,5
9445,5,1,3,Character\Scourge\Hair00_06.blp,Character\Scourge\ScalpLowerHair00_06.blp,Character\Scourge\ScalpUpperHair00_06.blp,18,12,6
9446,5,1,3,Character\Scourge\Hair00_07.blp,Character\Scourge\ScalpLowerHair00_07.blp,Character\Scourge\ScalpUpperHair00_07.blp,18,12,7
9447,5,1,3,Character\Scourge\Hair00_08.blp,Character\Scourge\ScalpLowerHair00_08.blp,Character\Scourge\ScalpUpperHair00_08.blp,18,12,8
9448,5,1,3,Character\Scourge\Hair00_09.blp,Character\Scourge\ScalpLowerHair00_09.blp,Character\Scourge\ScalpUpperHair00_09.blp,18,12,9
9449,5,1,3,Character\Scourge\Hair00_00.blp,Character\Scourge\ScalpLowerHair00_00.blp,Character\Scourge\ScalpUpperHair00_00.blp,18,13,0
9450,5,1,3,Character\Scourge\Hair00_01.blp,Character\Scourge\ScalpLowerHair00_01.blp,Character\Scourge\ScalpUpperHair00_01.blp,18,13,1
9451,5,1,3,Character\Scourge\Hair00_02.blp,Character\Scourge\ScalpLowerHair00_02.blp,Character\Scourge\ScalpUpperHair00_02.blp,18,13,2
9452,5,1,3,Character\Scourge\Hair00_03.blp,Character\Scourge\ScalpLowerHair00_03.blp,Character\Scourge\ScalpUpperHair00_03.blp,18,13,3
9453,5,1,3,Character\Scourge\Hair00_04.blp,Character\Scourge\ScalpLowerHair00_04.blp,Character\Scourge\ScalpUpperHair00_04.blp,18,13,4
9454,5,1,3,Character\Scourge\Hair00_05.blp,Character\Scourge\ScalpLowerHair00_05.blp,Character\Scourge\ScalpUpperHair00_05.blp,18,13,5
9455,5,1,3,Character\Scourge\Hair00_06.blp,Character\Scourge\ScalpLowerHair00_06.blp,Character\Scourge\ScalpUpperHair00_06.blp,18,13,6
9456,5,1,3,Character\Scourge\Hair00_07.blp,Character\Scourge\ScalpLowerHair00_07.blp,Character\Scourge\ScalpUpperHair00_07.blp,18,13,7
9457,5,1,3,Character\Scourge\Hair00_08.blp,Character\Scourge\ScalpLowerHair00_08.blp,Character\Scourge\ScalpUpperHair00_08.blp,18,13,8
