"ID","Directory","InstanceType","Flags","PVP","MapName_Lang_enUS","MapName_Lang_enGB","MapName_Lang_koKR","MapName_Lang_frFR","MapName_Lang_deDE","MapName_Lang_enCN","MapName_Lang_zhCN","MapName_Lang_enTW","MapName_Lang_zhTW","MapName_Lang_esES","MapName_Lang_esMX","MapName_Lang_ruRU","MapName_Lang_ptPT","MapName_Lang_ptBR","MapName_Lang_itIT","MapName_Lang_Unk","MapName_Lang_Mask","AreaTableID","MapDescription0_Lang_enUS","MapDescription0_Lang_enGB","MapDescription0_Lang_koKR","MapDescription0_Lang_frFR","MapDescription0_Lang_deDE","MapDescription0_Lang_enCN","MapDescription0_Lang_zhCN","MapDescription0_Lang_enTW","MapDescription0_Lang_zhTW","MapDescription0_Lang_esES","MapDescription0_Lang_esMX","MapDescription0_Lang_ruRU","MapDescription0_Lang_ptPT","MapDescription0_Lang_ptBR","MapDescription0_Lang_itIT","MapDescription0_Lang_Unk","MapDescription0_Lang_Mask","MapDescription1_Lang_enUS","MapDescription1_Lang_enGB","MapDescription1_Lang_koKR","MapDescription1_Lang_frFR","MapDescription1_Lang_deDE","MapDescription1_Lang_enCN","MapDescription1_Lang_zhCN","MapDescription1_Lang_enTW","MapDescription1_Lang_zhTW","MapDescription1_Lang_esES","MapDescription1_Lang_esMX","MapDescription1_Lang_ruRU","MapDescription1_Lang_ptPT","MapDescription1_Lang_ptBR","MapDescription1_Lang_itIT","MapDescription1_Lang_Unk","MapDescription1_Lang_Mask","LoadingScreenID","MinimapIconScale","CorpseMapID","CorpseX","CorpseY","TimeOfDayOverride","ExpansionID","RaidOffset","MaxPlayers"
"1519","ArtifactsDemonHunterOrderHall","0","0","0","The Fel Hammer","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","396","1","-1","0","0","-1","6","0","0"
"1520","NightmareRaid","2","0","0","The Emerald Nightmare","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","400","1","-1","0","0","-1","6","0","0"
"1522","ArtifactWarlockOrderHallScenario","5","0","0","Dreadscar Rift","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","401","1","-1","0","0","-1","6","0","0"
"1523","MardumScenario","5","0","0","Defense of the Fel Hammer Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","396","1","-1","0","0","-1","6","0","0"
"1526","Artifact-WhiteTigerTempleAcquisition","5","0","0","Temple of the White Tiger","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","334","1","-1","0","0","-1","6","0","0"
"1527","HighMountain","0","0","0","High Mountain Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1528","Artifact-SkywallAcquisition","5","0","0","Skywall","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","259","1","1","-11522.49","-2317.934","-1","6","0","0"
"1529","KarazhanScenario","5","0","0","Karazhan","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","200","1","-1","0","0","-1","5","0","0"
"1530","SuramarRaid","2","0","0","The Nighthold","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","412","1","-1","0","0","720","6","0","0"
"1532","HighMountainMesa","0","0","0","High Mountain Mesa Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1533","Artifact-KarazhanAcquisition","5","0","0","Karazhan Catacombs","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","200","1","-1","0","0","-1","6","0","0"
"1534","Artifact-DefenseofMoongladeScenario","5","0","0","Moonglade","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","6","0","0"
"1535","DefenseofMoongladeScenario","1","0","0","Moonglade","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1536","UrsocsLairScenario","5","0","0","Ursocs Lair","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","397","1","-1","0","0","-1","6","0","0"
"1537","BoostExperience","5","0","0","zzOLD - Boost Experience","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","376","1","-1","0","0","-1","6","0","0"
"1538","Karazhan Scenario","0","0","0","test","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","200","1","-1","0","0","-1","0","0","0"
"1539","Artifact-AcquisitionArmsHolyShadow","5","0","0","Tirisfal Glades","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","6","0","0"
"1540","Artifact-Dreamway","0","0","0","Emerald Dreamway","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","418","1","-1","0","0","-1","6","0","0"
"1541","Artifact-TerraceofEndlessSpringAcquisition","5","0","0","Terrace of Endless Spring","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","321","1","-1","0","0","-1","6","0","0"
"1544","LegionVioletHoldDungeon","1","0","0","Assault on Violet Hold","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","420","1","-1","0","0","-1","6","0","0"
"1545","Artifact-Acquisition-CombatResto","5","0","0","Azsuna","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1547","Artifacts-CombatAcquisitionShip","0","0","0","Artifact - Combat - Acquisition Ship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1549","TechTestSeamlessWorldTransitionA","0","0","0","Tech Test - Seamless World Transition A","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1550","TechTestSeamlessWorldTransitionB","0","0","0","Tech Test - Seamless World Transition B","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1552","ValsharahArena","4","0","0","Ashamane's Fall","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","417","1","-1","0","0","-1","6","0","0"
"1553","Artifact-Acquisition-Underlight","5","0","0","Gloaming Reef","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1554","BoostExperience2","1","0","0","7.0 Boost Experience - Alliance","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","5","0","0"
"1555","TransportBoostExperienceAllianceGunship","0","0","0","zzOLD - Transport: Boost Experience - Alliance Gunship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1556","TransportBoostExperienceHordeGunship","0","0","0","zzOLD - Transport: Boost Experience - Horde Gunship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1557","BoostExperience2Horde","1","0","0","7.0 Boost Experience - Horde","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","5","0","0"
"1559","TransportBoostExperienceHordeGunship2","0","0","0","7.0 Transport: Boost Experience - Horde Gunship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","5","0","0"
"1560","TransportBoostExperienceAllianceGunship2","0","0","0","7.0 Transport: Boost Experience - Alliance Gunship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","5","0","0"
"1561","TechTestCosmeticParentPerformance","0","0","0","Tech Test - Cosmetic Parent Performance","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1571","SuramarCityDungeon","1","0","0","Court of Stars","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","419","1","-1","0","0","-1","6","0","0"
"1572","MaelstromShamanHubIntroScenario","5","0","0","The Maelstrom","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","272","1","-1","0","0","-1","3","0","0"
"1579","UdluarScenario","5","0","0","Ulduar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","244","1","-1","0","0","0","5","0","0"
"1580","MaelstromTitanScenario","5","0","0","The Maelstrom","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","272","1","-1","0","0","-1","6","0","0"
"1582","Artifactï¿½DalaranVaultAcquisition","5","0","0","Delete","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1583","Artifact-DalaranVaultAcquisition","5","0","0","Nexus Vault","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","227","1","-1","0","0","-1","6","0","0"
"1584","JulienTestLand-DevOnly","0","0","0","Julien Test Land","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","216","1","-1","0","0","-1","6","0","0"
"1586","AssualtOnStormwind","0","0","0","Assault on Stormwind","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","1020","6","0","0"
"1588","DevMapA","0","0","0","Dev Map - A - Jared Coulston","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1589","DevMapB","0","0","0","Dev Map - B - Nathaniel Chapman","","","","","","","","","","","","","","","","16712190","0","- NO DESCRIPTION -","","","","","","","","","","","","","","","","16712190","- NO DESCRIPTION -","","","","","","","","","","","","","","","","16712190","0","1","-1","0","0","-1","6","0","0"
"1590","DevMapC","0","0","0","Dev Map - C - Julien Tremblay","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1591","DevMapD","0","0","0","Dev Map - D - PotT","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1592","DevMapE","0","0","0","Dev Map - E","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1593","DevMapF","0","0","0","Dev Map - F","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1594","DevMapG","1","0","0","The MOTHERLODE!!","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","440","1","-1","0","0","120","7","0","0"
"1599","ArtifactRestoAcqusition","5","0","0","Nordrassil","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","6","0","0"
"1600","ArtifactThroneoftheTides","5","0","0","Throne of the Tides","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","255","1","-1","0","0","-1","6","0","0"
"1602","SkywallDungeon_OrderHall","0","0","0","Artifact - The Vortex Pinnacle - Shaman Order Hall","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","259","1","1","-11522.49","-2317.934","-1","6","0","0"
"1603","AbyssalMaw_Interior_Scenario","5","0","0","Throne of the Tides Scenario(DELETE)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","255","1","0","-5585.872","5401.649","-1","3","0","0"
"1604","Artifact-PortalWorldNaskora","0","0","0","Artifact - Order Campaign - Portal World Niskara","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","408","1","-1","0","0","-1","6","0","0"
"1605","FirelandsArtifact","0","0","0","Firelands_Artifact","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","274","1","-1","0","0","720","6","0","0"
"1607","ArtifactAcquisitionSubtlety","5","0","0","Artifact - Acquisition - Subtlety","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","378","1","-1","0","0","-1","6","0","0"
"1608","Hyjal Instance","0","0","0","Hyjal War of the Ancients Quest","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","6","0","0"
"1609","AcquisitionTempleofstorms","5","0","0","Temple of Storms","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","216","1","-1","0","0","-1","6","0","0"
"1610","Artifact-SerenityLegionScenario","5","0","0","Artifact - Serenity Legion Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","327","1","-1","0","0","-1","6","0","0"
"1611","DeathKnightCampaign-LightsHopeChapel","5","0","0","Death Knight Campaign - Light's Hope Chapel","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","6","0","0"
"1612","TheRuinsofFalanaar","5","0","0","The Ruins of Falanaar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","417","1","-1","0","0","0","6","0","0"
"1616","Faronaar","5","0","0","Faronaar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1617","DeathKnightCampaign-Undercity","5","0","0","Death Knight Campaign - Undercity","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","376","1","-1","0","0","-1","6","0","0"
"1618","DeathKnightCampaign-ScarletMonastery","0","0","0","Death Knight Campaign - Scarlet Monastery","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1620","ArtifactStormwind","5","0","0","Artifact - Stormwind","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","6","0","0"
"1621","BlackTemple-Legion","5","0","0","Black Temple - Legion","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","215","1","-1","0","0","-1","6","0","0"
"1622","IllidanTemp","5","0","0","Telogrus Rift Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1623","MageCampaign-TheOculus","5","0","0","Mage Campaign - The Oculus","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","227","1","-1","0","0","-1","6","0","0"
"1624","BattleofExodar","5","0","0","Battle of Exodar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","3","1","-1","0","0","-1","6","0","0"
"1625","TrialoftheSerpent","5","0","0","Trial of the Serpent","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","311","1","-1","0","0","-1","6","0","0"
"1626","TheCollapseSuramarScenario","5","0","0","The Collapse - Suramar Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1627","FelHammerDHScenario","0","0","0","Fel Hammer DH Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1628","Transport251513","0","0","0","Transport: Alliance Battleship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1629","NetherlightTemplePrison","5","0","0","Netherlight Temple","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","406","1","-1","0","0","-1","6","0","0"
"1630","TolBarad1","5","0","0","Tol Barad","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","265","1","-1","0","0","-1","6","0","0"
"1632","TheArcwaySuramarScenario","5","0","0","The Arcway - Suramar Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","402","1","-1","0","0","-1","6","0","0"
"1637","TransportAllianceShipPhaseableMO","0","0","0","Transport: Alliance Ship PhaseableMO","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1638","TransportHordeShipPhaseableMO","0","0","0","Transport: Horde Ship PhaseableMO","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1639","TransportKvaldirShipPhaseableMO","0","0","0","Transport: Kvaldir Ship PhaseableMO","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1642","Zandalar","0","0","0","Zandalar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","552","1","-1","0","0","-1","7","0","0"
"1643","KulTiras","0","0","0","Kul Tiras","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","551","1","-1","0","0","-1","7","0","0"
"1644","PlunderIsle","0","0","0","Plunder Isle","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1645","Islands","5","0","0","Crescent Isle (Islands Prototype)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","434","1","-1","0","0","-1","7","0","0"
"1646","BlackRookSenario","5","0","0","Black Rook Hold [Scenario]","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","404","1","-1","0","0","-1","6","0","0"
"1647","VoljinsFuneralPyre","0","0","0","Vol'jin's Funeral Pyre","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1648","Helhiem2","2","0","0","Trial of Valor","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","422","1","-1","0","0","-1","6","0","0"
"1649","Transport254124","0","0","0","Transport: Horde Battleship","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1650","Acherus","0","0","0","Legion Command Ship Transport","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1651","Karazahn1","1","0","0","Return to Karazhan","","","","","","","","","","","","","","","","16712190","3457","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","423","1","0","-11110.41","-2004.065","-1","6","0","10"
"1653","LightsHeart","5","0","0","Great Dark Beyond","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1655","8DevLand","0","0","0","8.0 Dev Land","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","146","1","-1","0","0","-1","6","0","0"
"1657","BladesEdgeArena2","0","0","0","zzOldBlade's Edge Arena","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","218","1","-1","0","0","-1","6","0","0"
"1658","EnvironmentLandDevOnly","0","0","0","Environment Art Land - Dev Only","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","4","1","-1","0","0","-1","6","0","0"
"1661","Gnoll Revolution","0","0","0","[DEV] Demo Map","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","191","1","-1","0","0","-1","6","0","0"
"1662","SuramarEndScenario","5","0","0","Suramar","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","0","1","-1","0","0","-1","6","0","0"
"1663","DungeonBlockout","1","0","0","Dungeon Blockout","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","200","1","-1","0","0","-1","6","0","0"
"1666","BrokenShoreIntro","5","0","0","The Assault on Broken Shore","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1667","LegionShipVertical","5","0","0","Legion Ship - Vertical","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1668","LegionShipHorizontal","5","0","0","Legion Ship - Horizontal","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1669","Argus 1","0","0","0","Argus","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","432","1","-1","0","0","-1","6","0","0"
"1670","BrokenshorePristine","0","0","0","Broken Shore (Delete)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1671","BrokenShorePrepatch","0","0","0","Broken Shore - Prepatch 7.2 (Backup)","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1672","bladesedgearena2b","4","0","0","Blade's Edge Arena","","","","","","","","","","","","","","","","16712190","3702","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","424","1","-1","0","0","-1","6","0","0"
"1673","EyeofEternityScenario","5","0","0","The Eye of Eternity - Scenario","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","236","1","-1","0","0","-1","6","0","0"
"1675","WinterAB","0","0","0","Winter AB_old","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1676","TombofSargerasRaid","2","0","0","Tomb of Sargeras","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","427","1","-1","0","0","-1","6","0","0"
"1677","TombofSargerasDeungeon","1","0","0","Cathedral of Eternal Night","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","426","1","-1","0","0","-1","6","0","0"
"1678","ABPhase1","0","0","0","AB Phase 1","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1679","ABPhase2","0","0","0","AB Phase 2","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1680","ABPhase3","0","0","0","AB Phase 3","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","411","1","-1","0","0","-1","6","0","0"
"1681","ABWinter","3","0","1","Arathi Basin Winter","","","","","","","","","","","","","","","","16712190","0","The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.","","","","","","","","","","","","","","","","16712190","The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.","","","","","","","","","","","","","","","","16712190","425","1","-1","0","0","-1","6","0","0"
"1682","ArtifactsDemonHunterOrderHallPhase","0","0","0","The Fel Hammer Terrain Phase","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","396","1","-1","0","0","-1","6","0","0"
"1683","ArtifactGnomeregan","5","0","0","Artifact - Gnomeregan","","","","","","","","","","","","","","","","16712190","0","","","","","","","","","","","","","","","","","16712188","","","","","","","","","","","","","","","","","16712188","193","1","-1","0","0","-1","6","0","0"
